pc_time,pc_seconds,#,UV_level,air_rpm,ignition,flame_level,flame_threshold,flame_detection_stat
11/7/2022 15:03,1657544594,2614229,1171,1923,0,1102,100,1
11/7/2022 15:03,1657544594,2614249,1171,1923,0,1125,100,1
11/7/2022 15:03,1657544594,2614269,1103,1923,0,1127,100,1
11/7/2022 15:03,1657544594,2614289,1108,1923,0,1073,100,1
11/7/2022 15:03,1657544594,2614309,1259,1923,0,1159,100,1
11/7/2022 15:03,1657544594,2614329,1269,1923,0,1245,100,1
11/7/2022 15:03,1657544595,2614349,1210,1923,0,1205,100,1
11/7/2022 15:03,1657544595,2614369,1225,1923,0,1202,100,1
11/7/2022 15:03,1657544595,2614389,1318,1923,0,1207,100,1
11/7/2022 15:03,1657544595,2614409,1245,1923,0,1248,100,1
11/7/2022 15:03,1657544595,2614429,1191,1923,0,1197,100,1
11/7/2022 15:03,1657544595,2614449,1176,1923,0,1158,100,1
11/7/2022 15:03,1657544595,2614469,1171,1923,0,1164,100,1
11/7/2022 15:03,1657544595,2614489,1093,1923,0,1092,100,1
11/7/2022 15:03,1657544595,2614509,0,1923,0,1092,100,1
11/7/2022 15:03,1657544595,2614529,2167,1923,0,1092,100,1
11/7/2022 15:03,1657544595,2614549,1293,1923,0,1092,100,1
11/7/2022 15:03,1657544595,2614569,1142,1923,0,1092,100,1
11/7/2022 15:03,1657544595,2614589,1181,1922,0,1092,100,1
11/7/2022 15:03,1657544595,2614609,1152,1922,0,1092,100,1
11/7/2022 15:03,1657544595,2614629,1118,1922,0,1084,100,1
11/7/2022 15:03,1657544595,2614649,1118,1922,0,1084,100,1
11/7/2022 15:03,1657544595,2614669,1210,1922,0,1140,100,1
11/7/2022 15:03,1657544595,2614689,1220,1922,0,1192,100,1
11/7/2022 15:03,1657544595,2614709,1118,1922,0,1142,100,1
11/7/2022 15:03,1657544595,2614729,1059,1922,0,1040,100,1
11/7/2022 15:03,1657544595,2614749,1005,1922,0,986,100,1
11/7/2022 15:03,1657544595,2614769,1025,1922,0,998,100,1
11/7/2022 15:03,1657544595,2614789,1015,1922,0,1002,100,1
11/7/2022 15:03,1657544595,2614809,1000,1922,0,975,100,1
11/7/2022 15:03,1657544595,2614829,1127,1921,0,1025,100,1
11/7/2022 15:03,1657544595,2614849,1220,1921,0,1153,100,1
11/7/2022 15:03,1657544595,2614869,1206,1921,0,1190,100,1
11/7/2022 15:03,1657544595,2614889,1123,1921,0,1103,100,1
11/7/2022 15:03,1657544595,2614909,1088,1921,0,1037,100,1
11/7/2022 15:03,1657544595,2614929,1127,1921,0,1074,100,1
11/7/2022 15:03,1657544595,2614949,1210,1921,0,1131,100,1
11/7/2022 15:03,1657544595,2614969,1118,1921,0,1135,100,1
11/7/2022 15:03,1657544595,2614989,1010,1921,0,1031,100,1
11/7/2022 15:03,1657544595,2615009,1005,1921,0,968,100,1
11/7/2022 15:03,1657544595,2615029,1010,1921,0,985,100,1
11/7/2022 15:03,1657544595,2615049,1049,1921,0,1002,100,1
11/7/2022 15:03,1657544595,2615069,1171,1921,0,1069,100,1
11/7/2022 15:03,1657544595,2615089,1254,1921,0,1182,100,1
11/7/2022 15:03,1657544595,2615109,1298,1921,0,1292,100,1
11/7/2022 15:03,1657544595,2615129,1113,1920,0,1168,100,1
11/7/2022 15:03,1657544595,2615149,1030,1920,0,1021,100,1
11/7/2022 15:03,1657544595,2615169,1025,1920,0,984,100,1
11/7/2022 15:03,1657544595,2615189,1093,1920,0,1045,100,1
11/7/2022 15:03,1657544595,2615209,0,1920,0,1045,100,1
11/7/2022 15:03,1657544595,2615229,2192,1920,0,1045,100,1
11/7/2022 15:03,1657544595,2615249,1284,1920,0,1045,100,1
11/7/2022 15:03,1657544595,2615269,1147,1920,0,1045,100,1
11/7/2022 15:03,1657544595,2615289,1059,1920,0,1045,100,1
11/7/2022 15:03,1657544595,2615309,1074,1920,0,1045,100,1
11/7/2022 15:03,1657544595,2615329,1118,1920,0,1067,100,1
11/7/2022 15:03,1657544596,2615349,1054,1920,0,1061,100,1
11/7/2022 15:03,1657544596,2615369,932,1920,0,947,100,1
11/7/2022 15:03,1657544596,2615389,898,1920,0,880,100,1
11/7/2022 15:03,1657544596,2615409,961,1920,0,880,100,1
11/7/2022 15:03,1657544596,2615429,1083,1920,0,991,100,1
11/7/2022 15:03,1657544596,2615449,1103,1920,0,1078,100,1
11/7/2022 15:03,1657544596,2615469,1000,1920,0,1006,100,1
11/7/2022 15:03,1657544596,2615489,932,1920,0,931,100,1
11/7/2022 15:03,1657544596,2615509,927,1920,0,885,100,1
11/7/2022 15:03,1657544596,2615529,966,1920,0,929,100,1
11/7/2022 15:03,1657544596,2615549,937,1920,0,938,100,1
11/7/2022 15:03,1657544596,2615569,966,1920,0,918,100,1
11/7/2022 15:03,1657544596,2615589,961,1920,0,920,100,1
11/7/2022 15:03,1657544596,2615609,1069,1920,0,990,100,1
11/7/2022 15:03,1657544596,2615629,1186,1920,0,1107,100,1
11/7/2022 15:03,1657544596,2615649,1235,1920,0,1184,100,1
11/7/2022 15:03,1657544596,2615669,1074,1920,0,1106,100,1
11/7/2022 15:03,1657544596,2615689,1005,1920,0,1015,100,1
11/7/2022 15:03,1657544596,2615709,1044,1920,0,991,100,1
11/7/2022 15:03,1657544596,2615729,1118,1920,0,1061,100,1
11/7/2022 15:03,1657544596,2615749,1157,1920,0,1098,100,1
11/7/2022 15:03,1657544596,2615769,1113,1920,0,1079,100,1
11/7/2022 15:03,1657544596,2615789,1152,1920,0,1123,100,1
11/7/2022 15:03,1657544596,2615809,1157,1920,0,1122,100,1
11/7/2022 15:03,1657544596,2615829,1127,1920,0,1107,100,1
11/7/2022 15:03,1657544596,2615849,1103,1920,0,1102,100,1
11/7/2022 15:03,1657544596,2615869,1059,1920,0,1063,100,1
11/7/2022 15:03,1657544596,2615889,971,1919,0,977,100,1
11/7/2022 15:03,1657544596,2615909,0,1919,0,977,100,1
11/7/2022 15:03,1657544596,2615929,2148,1919,0,977,100,1
11/7/2022 15:03,1657544596,2615949,1293,1919,0,977,100,1
11/7/2022 15:03,1657544596,2615969,1157,1919,0,977,100,1
11/7/2022 15:03,1657544596,2615989,1142,1919,0,977,100,1
11/7/2022 15:03,1657544596,2616009,1157,1918,0,977,100,1
11/7/2022 15:03,1657544596,2616029,1113,1918,0,1028,100,1
11/7/2022 15:03,1657544596,2616049,1147,1918,0,1100,100,1
11/7/2022 15:03,1657544596,2616069,1215,1918,0,1104,100,1
11/7/2022 15:03,1657544596,2616089,1220,1918,0,1148,100,1
11/7/2022 15:03,1657544596,2616109,1079,1917,0,1100,100,1
11/7/2022 15:03,1657544596,2616129,1020,1917,0,1036,100,1
11/7/2022 15:03,1657544596,2616149,1176,1917,0,1088,100,1
11/7/2022 15:03,1657544596,2616169,1308,1917,0,1231,100,1
11/7/2022 15:03,1657544596,2616189,1269,1916,0,1284,100,1
11/7/2022 15:03,1657544596,2616209,1127,1916,0,1167,100,1
11/7/2022 15:03,1657544596,2616229,1083,1916,0,1067,100,1
11/7/2022 15:03,1657544596,2616249,1113,1916,0,1056,100,1
11/7/2022 15:03,1657544596,2616269,1069,1916,0,1044,100,1
11/7/2022 15:03,1657544596,2616289,1191,1916,0,1128,100,1
11/7/2022 15:03,1657544596,2616309,1259,1915,0,1227,100,1
11/7/2022 15:03,1657544596,2616329,1123,1915,0,1139,100,1
11/7/2022 15:03,1657544597,2616349,1015,1915,0,1043,100,1
11/7/2022 15:03,1657544597,2616369,1000,1915,0,993,100,1
11/7/2022 15:03,1657544597,2616389,981,1915,0,955,100,1
11/7/2022 15:03,1657544597,2616409,1030,1915,0,952,100,1
11/7/2022 15:03,1657544597,2616429,1093,1915,0,999,100,1
11/7/2022 15:03,1657544597,2616449,1157,1915,0,1097,100,1
11/7/2022 15:03,1657544597,2616469,1181,1915,0,1171,100,1
11/7/2022 15:03,1657544597,2616489,1181,1915,0,1164,100,1
11/7/2022 15:03,1657544597,2616509,1181,1915,0,1173,100,1
11/7/2022 15:03,1657544597,2616529,1225,1914,0,1174,100,1
11/7/2022 15:03,1657544597,2616549,1230,1914,0,1205,100,1
11/7/2022 15:03,1657544597,2616569,1279,1914,0,1225,100,1
11/7/2022 15:03,1657544597,2616589,1323,1914,0,1235,100,1
11/7/2022 15:03,1657544597,2616609,0,1914,0,1235,100,1
11/7/2022 15:03,1657544597,2616629,2158,1914,0,1235,100,1
11/7/2022 15:03,1657544597,2616649,1391,1915,0,1235,100,1
11/7/2022 15:03,1657544597,2616669,1284,1915,0,1235,100,1
11/7/2022 15:03,1657544597,2616689,1142,1915,0,1235,100,1
11/7/2022 15:03,1657544597,2616709,1079,1915,0,1235,100,1
11/7/2022 15:03,1657544597,2616729,1127,1915,0,1164,100,1
11/7/2022 15:03,1657544597,2616749,1196,1915,0,1142,100,1
11/7/2022 15:03,1657544597,2616769,1147,1915,0,1110,100,1
11/7/2022 15:03,1657544597,2616789,1093,1915,0,1073,100,1
11/7/2022 15:03,1657544597,2616809,1127,1915,0,1083,100,1
11/7/2022 15:03,1657544597,2616829,1279,1915,0,1187,100,1
11/7/2022 15:03,1657544597,2616849,1293,1915,0,1250,100,1
11/7/2022 15:03,1657544597,2616869,1274,1915,0,1249,100,1
11/7/2022 15:03,1657544597,2616889,1215,1915,0,1207,100,1
11/7/2022 15:03,1657544597,2616909,1259,1915,0,1215,100,1
11/7/2022 15:03,1657544597,2616929,1284,1915,0,1229,100,1
11/7/2022 15:03,1657544597,2616949,1274,1915,0,1261,100,1
11/7/2022 15:03,1657544597,2616969,1225,1915,0,1222,100,1
11/7/2022 15:03,1657544597,2616989,1191,1915,0,1150,100,1
11/7/2022 15:03,1657544597,2617009,1264,1915,0,1218,100,1
11/7/2022 15:03,1657544597,2617029,1230,1915,0,1224,100,1
11/7/2022 15:03,1657544597,2617049,1289,1915,0,1191,100,1
11/7/2022 15:03,1657544597,2617069,1313,1916,0,1258,100,1
11/7/2022 15:03,1657544597,2617089,1284,1916,0,1276,100,1
11/7/2022 15:03,1657544597,2617109,1298,1916,0,1260,100,1
11/7/2022 15:03,1657544597,2617129,1215,1916,0,1231,100,1
11/7/2022 15:03,1657544597,2617149,1113,1916,0,1121,100,1
11/7/2022 15:03,1657544597,2617169,1044,1916,0,1030,100,1
11/7/2022 15:03,1657544597,2617189,1059,1916,0,1036,100,1
11/7/2022 15:03,1657544597,2617209,1137,1916,0,1063,100,1
11/7/2022 15:03,1657544597,2617229,1123,1916,0,1084,100,1
11/7/2022 15:03,1657544597,2617249,1186,1916,0,1129,100,1
11/7/2022 15:03,1657544597,2617269,1215,1916,0,1186,100,1
11/7/2022 15:03,1657544597,2617289,1186,1916,0,1171,100,1
11/7/2022 15:03,1657544597,2617309,0,1917,0,1171,100,1
11/7/2022 15:03,1657544598,2617329,2172,1917,0,1171,100,1
11/7/2022 15:03,1657544598,2617349,1269,1917,0,1171,100,1
11/7/2022 15:03,1657544598,2617369,1118,1917,0,1171,100,1
11/7/2022 15:03,1657544598,2617389,1157,1917,0,1171,100,1
11/7/2022 15:03,1657544598,2617409,1206,1917,0,1171,100,1
11/7/2022 15:03,1657544598,2617429,1240,1917,0,1202,100,1
11/7/2022 15:03,1657544598,2617449,1235,1917,0,1219,100,1
11/7/2022 15:03,1657544598,2617469,1137,1917,0,1173,100,1
11/7/2022 15:03,1657544598,2617489,1005,1917,0,1017,100,1
11/7/2022 15:03,1657544598,2617509,1020,1917,0,990,100,1
11/7/2022 15:03,1657544598,2617529,1083,1917,0,1039,100,1
11/7/2022 15:03,1657544598,2617549,1171,1917,0,1069,100,1
11/7/2022 15:03,1657544598,2617569,1196,1917,0,1149,100,1
11/7/2022 15:03,1657544598,2617589,1166,1917,0,1153,100,1
11/7/2022 15:03,1657544598,2617609,1118,1917,0,1109,100,1
11/7/2022 15:03,1657544598,2617629,1088,1917,0,1086,100,1
11/7/2022 15:03,1657544598,2617649,1166,1917,0,1098,100,1
11/7/2022 15:03,1657544598,2617669,1113,1917,0,1102,100,1
11/7/2022 15:03,1657544598,2617689,961,1917,0,1011,100,1
11/7/2022 15:03,1657544598,2617709,991,1917,0,924,100,1
11/7/2022 15:03,1657544598,2617729,1181,1917,0,1023,100,1
11/7/2022 15:03,1657544598,2617749,1186,1917,0,1148,100,1
11/7/2022 15:03,1657544598,2617769,1166,1917,0,1163,100,1
11/7/2022 15:03,1657544598,2617789,1176,1917,0,1147,100,1
11/7/2022 15:03,1657544598,2617809,1181,1916,0,1164,100,1
11/7/2022 15:03,1657544598,2617829,1152,1916,0,1125,100,1
11/7/2022 15:03,1657544598,2617849,1201,1916,0,1143,100,1
11/7/2022 15:03,1657544598,2617869,1245,1916,0,1196,100,1
11/7/2022 15:03,1657544598,2617889,1323,1916,0,1252,100,1
11/7/2022 15:03,1657544598,2617909,1147,1916,0,1180,100,1
11/7/2022 15:03,1657544598,2617929,1030,1916,0,1060,100,1
11/7/2022 15:03,1657544598,2617949,1020,1916,0,996,100,1
11/7/2022 15:03,1657544598,2617969,1098,1916,0,1055,100,1
11/7/2022 15:03,1657544598,2617989,1127,1916,0,1085,100,1
11/7/2022 15:03,1657544598,2618009,0,1916,0,1085,100,1
11/7/2022 15:03,1657544598,2618029,2172,1916,0,1085,100,1
11/7/2022 15:03,1657544598,2618049,1337,1916,0,1085,100,1
11/7/2022 15:03,1657544598,2618069,1269,1916,0,1085,100,1
11/7/2022 15:03,1657544598,2618089,1318,1916,0,1085,100,1
11/7/2022 15:03,1657544598,2618109,1225,1916,0,1085,100,1
11/7/2022 15:03,1657544598,2618129,1108,1916,0,1094,100,1
11/7/2022 15:03,1657544598,2618149,1103,1916,0,1063,100,1
11/7/2022 15:03,1657544598,2618169,1074,1916,0,1063,100,1
11/7/2022 15:03,1657544598,2618189,1132,1916,0,1075,100,1
11/7/2022 15:03,1657544598,2618209,1250,1915,0,1184,100,1
11/7/2022 15:03,1657544598,2618229,1352,1915,0,1249,100,1
11/7/2022 15:03,1657544598,2618249,1235,1915,0,1247,100,1
11/7/2022 15:03,1657544598,2618269,1166,1915,0,1179,100,1
11/7/2022 15:03,1657544598,2618289,1186,1915,0,1174,100,1
11/7/2022 15:03,1657544598,2618309,1186,1915,0,1175,100,1
11/7/2022 15:03,1657544598,2618329,1049,1915,0,1089,100,1
11/7/2022 15:03,1657544599,2618349,1118,1915,0,1071,100,1
11/7/2022 15:03,1657544599,2618369,1210,1915,0,1168,100,1
11/7/2022 15:03,1657544599,2618389,1201,1915,0,1168,100,1
11/7/2022 15:03,1657544599,2618409,1210,1915,0,1151,100,1
11/7/2022 15:03,1657544599,2618429,1147,1915,0,1141,100,1
11/7/2022 15:03,1657544599,2618449,1123,1915,0,1117,100,1
11/7/2022 15:03,1657544599,2618469,1181,1915,0,1145,100,1
11/7/2022 15:03,1657544599,2618489,1166,1916,0,1159,100,1
11/7/2022 15:03,1657544599,2618509,1083,1916,0,1107,100,1
11/7/2022 15:03,1657544599,2618529,1093,1915,0,1069,100,1
11/7/2022 15:03,1657544599,2618549,1147,1916,0,1093,100,1
11/7/2022 15:03,1657544599,2618569,1259,1916,0,1164,100,1
11/7/2022 15:03,1657544599,2618589,1264,1915,0,1243,100,1
11/7/2022 15:03,1657544599,2618609,1308,1915,0,1281,100,1
11/7/2022 15:03,1657544599,2618629,1279,1915,0,1279,100,1
11/7/2022 15:03,1657544599,2618649,1230,1916,0,1217,100,1
11/7/2022 15:03,1657544599,2618669,1230,1915,0,1201,100,1
11/7/2022 15:03,1657544599,2618689,1079,1915,0,1144,100,1
11/7/2022 15:03,1657544599,2618709,0,1916,0,1144,100,1
11/7/2022 15:03,1657544599,2618729,2187,1915,0,1144,100,1
11/7/2022 15:03,1657544599,2618749,1279,1915,0,1144,100,1
11/7/2022 15:03,1657544599,2618769,1191,1916,0,1144,100,1
11/7/2022 15:03,1657544599,2618789,1157,1916,0,1144,100,1
11/7/2022 15:03,1657544599,2618809,1162,1916,0,1144,100,1
11/7/2022 15:03,1657544599,2618829,1210,1916,0,1184,100,1
11/7/2022 15:03,1657544599,2618849,1171,1916,0,1156,100,1
11/7/2022 15:03,1657544599,2618869,1225,1916,0,1190,100,1
11/7/2022 15:03,1657544599,2618889,1230,1916,0,1222,100,1
11/7/2022 15:03,1657544599,2618909,1225,1916,0,1187,100,1
11/7/2022 15:03,1657544599,2618929,1284,1916,0,1223,100,1
11/7/2022 15:03,1657544599,2618949,1318,1916,0,1314,100,1
11/7/2022 15:03,1657544599,2618969,1176,1916,0,1206,100,1
11/7/2022 15:03,1657544599,2618989,1215,1916,0,1154,100,1
11/7/2022 15:03,1657544599,2619009,1259,1917,0,1228,100,1
11/7/2022 15:03,1657544599,2619029,1235,1917,0,1223,100,1
11/7/2022 15:03,1657544599,2619049,1293,1917,0,1254,100,1
11/7/2022 15:03,1657544599,2619069,1318,1917,0,1284,100,1
11/7/2022 15:03,1657544599,2619089,1289,1917,0,1297,100,1
11/7/2022 15:03,1657544599,2619109,1235,1917,0,1245,100,1
11/7/2022 15:03,1657544599,2619129,1225,1917,0,1228,100,1
11/7/2022 15:03,1657544599,2619149,1259,1917,0,1256,100,1
11/7/2022 15:03,1657544599,2619169,1230,1917,0,1213,100,1
11/7/2022 15:03,1657544599,2619189,1206,1917,0,1212,100,1
11/7/2022 15:03,1657544599,2619209,1166,1917,0,1167,100,1
11/7/2022 15:03,1657544599,2619229,1074,1917,0,1091,100,1
11/7/2022 15:03,1657544599,2619249,1059,1917,0,1045,100,1
11/7/2022 15:03,1657544599,2619269,1049,1917,0,1031,100,1
11/7/2022 15:03,1657544599,2619289,1269,1917,0,1187,100,1
11/7/2022 15:03,1657544599,2619309,1284,1917,0,1244,100,1
11/7/2022 15:03,1657544600,2619329,1284,1917,0,1274,100,1
11/7/2022 15:03,1657544600,2619349,1235,1917,0,1242,100,1
11/7/2022 15:03,1657544600,2619369,1186,1917,0,1209,100,1
11/7/2022 15:03,1657544600,2619389,1152,1917,0,1165,100,1
11/7/2022 15:03,1657544600,2619409,0,1917,0,1165,100,1
11/7/2022 15:03,1657544600,2619429,2128,1917,0,1165,100,1
11/7/2022 15:03,1657544600,2619449,1303,1917,0,1165,100,1
11/7/2022 15:03,1657544600,2619469,1298,1917,0,1165,100,1
11/7/2022 15:03,1657544600,2619489,1279,1917,0,1165,100,1
11/7/2022 15:03,1657544600,2619509,1176,1917,0,1165,100,1
11/7/2022 15:03,1657544600,2619529,1123,1917,0,1146,100,1
11/7/2022 15:03,1657544600,2619549,1132,1917,0,1092,100,1
11/7/2022 15:03,1657544600,2619569,1284,1917,0,1143,100,1
11/7/2022 15:03,1657544600,2619589,1347,1917,0,1292,100,1
11/7/2022 15:03,1657544600,2619609,1269,1917,0,1269,100,1
11/7/2022 15:03,1657544600,2619629,1250,1917,0,1252,100,1
11/7/2022 15:03,1657544600,2619649,1250,1917,0,1229,100,1
11/7/2022 15:03,1657544600,2619669,1191,1917,0,1181,100,1
11/7/2022 15:03,1657544600,2619689,1196,1917,0,1162,100,1
11/7/2022 15:03,1657544600,2619709,1186,1917,0,1176,100,1
11/7/2022 15:03,1657544600,2619729,1166,1916,0,1167,100,1
11/7/2022 15:03,1657544600,2619749,1123,1916,0,1121,100,1
11/7/2022 15:03,1657544600,2619769,1093,1916,0,1089,100,1
11/7/2022 15:03,1657544600,2619789,1083,1916,0,1071,100,1
11/7/2022 15:03,1657544600,2619809,1191,1916,0,1118,100,1
11/7/2022 15:03,1657544600,2619829,1215,1916,0,1191,100,1
11/7/2022 15:03,1657544600,2619849,1215,1916,0,1204,100,1
11/7/2022 15:03,1657544600,2619869,1279,1916,0,1228,100,1
11/7/2022 15:03,1657544600,2619889,1303,1916,0,1284,100,1
11/7/2022 15:03,1657544600,2619909,1303,1916,0,1284,100,1
11/7/2022 15:03,1657544600,2619929,1274,1916,0,1243,100,1
11/7/2022 15:03,1657544600,2619949,1186,1916,0,1200,100,1
11/7/2022 15:03,1657544600,2619969,1186,1916,0,1177,100,1
11/7/2022 15:03,1657544600,2619989,1181,1916,0,1191,100,1
11/7/2022 15:03,1657544600,2620009,1059,1916,0,1132,100,1
11/7/2022 15:03,1657544600,2620029,1020,1916,0,1028,100,1
11/7/2022 15:03,1657544600,2620049,986,1916,0,967,100,1
11/7/2022 15:03,1657544600,2620069,961,1916,0,956,100,1
11/7/2022 15:03,1657544600,2620089,0,1916,0,956,100,1
11/7/2022 15:03,1657544600,2620109,2172,1916,0,956,100,1
11/7/2022 15:03,1657544600,2620129,1274,1915,0,956,100,1
11/7/2022 15:03,1657544600,2620149,1127,1915,0,956,100,1
11/7/2022 15:03,1657544600,2620169,1054,1915,0,956,100,1
11/7/2022 15:03,1657544600,2620189,1054,1915,0,956,100,1
11/7/2022 15:03,1657544600,2620209,1069,1915,0,1009,100,1
11/7/2022 15:03,1657544600,2620229,1020,1915,0,1022,100,1
11/7/2022 15:03,1657544600,2620249,1069,1916,0,1047,100,1
11/7/2022 15:03,1657544600,2620269,1123,1916,0,1105,100,1
11/7/2022 15:03,1657544600,2620289,1044,1915,0,1082,100,1
11/7/2022 15:03,1657544600,2620309,1064,1916,0,1054,100,1
11/7/2022 15:03,1657544601,2620329,1088,1915,0,1077,100,1
11/7/2022 15:03,1657544601,2620349,1059,1915,0,1074,100,1
11/7/2022 15:03,1657544601,2620369,1132,1915,0,1086,100,1
11/7/2022 15:03,1657544601,2620389,1079,1916,0,1084,100,1
11/7/2022 15:03,1657544601,2620409,1000,1916,0,1036,100,1
11/7/2022 15:03,1657544601,2620429,947,1916,0,972,100,1
11/7/2022 15:03,1657544601,2620449,1000,1915,0,985,100,1
11/7/2022 15:03,1657544601,2620469,1162,1916,0,1096,100,1
11/7/2022 15:03,1657544601,2620489,1152,1916,0,1164,100,1
11/7/2022 15:03,1657544601,2620509,1123,1915,0,1145,100,1
11/7/2022 15:03,1657544601,2620529,1098,1916,0,1126,100,1
11/7/2022 15:03,1657544601,2620549,1215,1916,0,1144,100,1
11/7/2022 15:03,1657544601,2620569,1269,1916,0,1236,100,1
11/7/2022 15:03,1657544601,2620589,1269,1916,0,1303,100,1
11/7/2022 15:03,1657544601,2620609,1206,1916,0,1240,100,1
11/7/2022 15:03,1657544601,2620629,1176,1916,0,1193,100,1
11/7/2022 15:03,1657544601,2620649,1250,1916,0,1228,100,1
11/7/2022 15:03,1657544601,2620669,1342,1916,0,1307,100,1
11/7/2022 15:03,1657544601,2620689,1293,1916,0,1326,100,1
11/7/2022 15:03,1657544601,2620709,1259,1916,0,1270,100,1
11/7/2022 15:03,1657544601,2620729,1225,1916,0,1233,100,1
11/7/2022 15:03,1657544601,2620749,1206,1916,0,1237,100,1
11/7/2022 15:03,1657544601,2620769,1123,1916,0,1170,100,1
11/7/2022 15:03,1657544601,2620789,0,1916,0,1170,100,1
11/7/2022 15:03,1657544601,2620809,2133,1916,0,1170,100,1
11/7/2022 15:03,1657544601,2620829,1245,1916,0,1170,100,1
11/7/2022 15:03,1657544601,2620849,1215,1916,0,1170,100,1
11/7/2022 15:03,1657544601,2620869,1123,1916,0,1170,100,1
11/7/2022 15:03,1657544601,2620889,1191,1916,0,1170,100,1
11/7/2022 15:03,1657544601,2620909,1201,1916,0,1203,100,1
11/7/2022 15:03,1657544601,2620929,1152,1916,0,1198,100,1
11/7/2022 15:03,1657544601,2620949,1103,1916,0,1141,100,1
11/7/2022 15:03,1657544601,2620969,1108,1916,0,1116,100,1
11/7/2022 15:03,1657544601,2620989,1127,1916,0,1116,100,1
11/7/2022 15:03,1657544601,2621009,1098,1916,0,1119,100,1
11/7/2022 15:03,1657544601,2621029,1010,1916,0,1061,100,1
11/7/2022 15:03,1657544601,2621049,1132,1916,0,1055,100,1
11/7/2022 15:03,1657544601,2621069,1215,1916,0,1178,100,1
11/7/2022 15:03,1657544601,2621089,1157,1916,0,1189,100,1
11/7/2022 15:03,1657544601,2621109,1113,1916,0,1162,100,1
11/7/2022 15:03,1657544601,2621129,1127,1916,0,1141,100,1
11/7/2022 15:03,1657544601,2621149,1230,1916,0,1185,100,1
11/7/2022 15:03,1657544601,2621169,1347,1916,0,1288,100,1
11/7/2022 15:03,1657544601,2621189,1313,1916,0,1336,100,1
11/7/2022 15:03,1657544601,2621209,1328,1916,0,1326,100,1
11/7/2022 15:03,1657544601,2621229,1230,1916,0,1253,100,1
11/7/2022 15:03,1657544601,2621249,1127,1916,0,1170,100,1
11/7/2022 15:03,1657544601,2621269,1157,1917,0,1154,100,1
11/7/2022 15:03,1657544601,2621289,1293,1916,0,1253,100,1
11/7/2022 15:03,1657544601,2621309,1206,1917,0,1269,100,1
11/7/2022 15:03,1657544602,2621329,1191,1916,0,1213,100,1
11/7/2022 15:03,1657544602,2621349,1225,1916,0,1246,100,1
11/7/2022 15:03,1657544602,2621369,1181,1917,0,1203,100,1
11/7/2022 15:03,1657544602,2621389,1215,1916,0,1185,100,1
11/7/2022 15:03,1657544602,2621409,1201,1916,0,1208,100,1
11/7/2022 15:03,1657544602,2621429,1215,1916,0,1223,100,1
11/7/2022 15:03,1657544602,2621449,1230,1916,0,1247,100,1
11/7/2022 15:03,1657544602,2621469,1264,1916,0,1266,100,1
11/7/2022 15:03,1657544602,2621489,0,1916,0,1266,100,1
11/7/2022 15:03,1657544602,2621509,2158,1916,0,1266,100,1
11/7/2022 15:03,1657544602,2621529,1298,1916,0,1266,100,1
11/7/2022 15:03,1657544602,2621549,1313,1916,0,1266,100,1
11/7/2022 15:03,1657544602,2621569,1313,1916,0,1266,100,1
11/7/2022 15:03,1657544602,2621589,1191,1916,0,1266,100,1
11/7/2022 15:03,1657544602,2621609,1171,1916,0,1236,100,1
11/7/2022 15:03,1657544602,2621629,1147,1916,0,1157,100,1
11/7/2022 15:03,1657544602,2621649,1127,1916,0,1143,100,1
11/7/2022 15:03,1657544602,2621669,1132,1916,0,1155,100,1
11/7/2022 15:03,1657544602,2621689,1088,1916,0,1124,100,1
11/7/2022 15:03,1657544602,2621709,1035,1915,0,1078,100,1
11/7/2022 15:03,1657544602,2621729,1059,1915,0,1026,100,1
11/7/2022 15:03,1657544602,2621749,1127,1915,0,1072,100,1
11/7/2022 15:03,1657544602,2621769,1166,1916,0,1176,100,1
11/7/2022 15:03,1657544602,2621789,1220,1915,0,1224,100,1
11/7/2022 15:03,1657544602,2621809,1313,1916,0,1289,100,1
11/7/2022 15:03,1657544602,2621829,1264,1916,0,1293,100,1
11/7/2022 15:03,1657544602,2621849,1225,1916,0,1268,100,1
11/7/2022 15:03,1657544602,2621869,1210,1916,0,1234,100,1
11/7/2022 15:03,1657544602,2621889,1303,1915,0,1241,100,1
11/7/2022 15:03,1657544602,2621909,1337,1916,0,1300,100,1
11/7/2022 15:03,1657544602,2621929,1259,1916,0,1304,100,1
11/7/2022 15:03,1657544602,2621949,1313,1915,0,1317,100,1
11/7/2022 15:03,1657544602,2621969,1259,1916,0,1297,100,1
11/7/2022 15:03,1657544602,2621989,1235,1916,0,1271,100,1
11/7/2022 15:03,1657544602,2622009,1225,1915,0,1252,100,1
11/7/2022 15:03,1657544602,2622029,1186,1916,0,1224,100,1
11/7/2022 15:03,1657544602,2622049,1137,1916,0,1198,100,1
11/7/2022 15:03,1657544602,2622069,1181,1916,0,1170,100,1
11/7/2022 15:03,1657544602,2622089,1103,1916,0,1131,100,1
11/7/2022 15:03,1657544602,2622109,1142,1916,0,1139,100,1
11/7/2022 15:03,1657544602,2622129,1254,1916,0,1236,100,1
11/7/2022 15:03,1657544602,2622149,1176,1916,0,1224,100,1
11/7/2022 15:03,1657544602,2622169,1142,1916,0,1174,100,1
11/7/2022 15:03,1657544602,2622189,0,1916,0,1174,100,1
11/7/2022 15:03,1657544602,2622209,2167,1916,0,1174,100,1
